"CLient_nbr"|"Client_name"|"Site_Id"|"Site_Type"|"Address"|"City"|"State"|"Zipcode"|"Region"|"Country_cd"|"FTE_HC_at_Location"|"Contingent_HC_at_Location"|"Number_of_Desks"|"Average_Attendance"|"Security_Type"
"200813"|"Disney Studios"|"2303"|"Theatres"|"112 N. MAIN ST           "|"COLVILLE       "|"WA "|"99114"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13584"|"Theatres"|"9415 W COLONIAL DR       "|"OCOEE          "|"FL "|"34761"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14191"|"Theatres"|"113 E. PHILLIPS ST.      "|"COALDALE       "|"PA "|"18218"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14279"|"Theatres"|"1350 AVE OF THE AMERICAS "|"NEW YORK       "|"NY "|"10019"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1917"|"Theatres"|"304-11TH AVENUE          "|"MADAWASKA      "|"ME "|"04756"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4987"|"Theatres"|"501 BUCKINGHAM WAY       "|"SAN FRANCISCO  "|"CA "|"94132"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"781"|"Theatres"|"207 EAST SECOND STREET   "|"HALLETTSVILLE  "|"TX "|"77964"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10606"|"Theatres"|"STUD. LIFE/HARD.BOX 10761"|"SEARCY         "|"AR "|"72143"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11457"|"Theatres"|"EXPRESS PORT ST (HORIZON)"|"ELIZABETH      "|"NJ "|"07201"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16209"|"Theatres"|"70 WORCESTER             "|"MILLBURY       "|"MA "|"01527"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1634"|"Theatres"|"631 N MAIN ST            "|"KERNERSVILLE   "|"NC "|"27284"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12551"|"Theatres"|"MARILYN DAVIS            "|"VALDOSTA       "|"GA "|"31699"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6508"|"Theatres"|"523 MAIN STREET          "|"WATERTOWN      "|"CT "|"06795"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"160"|"Theatres"|"10990 WOODSIDE AVENUE N. "|"SANTEE         "|"CA "|"92071"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2870"|"Theatres"|"3501 W SUNRISE BLVD      "|"FORT LAUDERDALE"|"FL "|"33311"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17992"|"Theatres"|"4255 NORFOLK PARKWAY     "|"WEST MELBOURNE "|"FL "|"32904"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16611"|"Theatres"|"ATT: VICKY BARKE         "|"APPLETON       "|"WI "|"54915"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4152"|"Theatres"|"955 SUMMIT RD            "|"MILFORD        "|"MI "|"48381"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5401"|"Theatres"|"RTE. 97 & RTE. 19        "|"WATERFORD      "|"PA "|"16441"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13430"|"Theatres"|"300 RUE BARKOFF          "|"CAP DE LA MADEL"|"QC "|"G8T 2A3"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"13211"|"Theatres"|"14051 BEACH BLVD.        "|"JACKSONVILLE   "|"FL "|"32250"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13329"|"Theatres"|"2175 W MAIN ST           "|"LOWELL         "|"MI "|"49331"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1354"|"Theatres"|"325 STATE STREET         "|"NEW LONDON     "|"CT "|"06320"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4339"|"Theatres"|"1300 ULSTER AVENUE       "|"KINGSTON       "|"NY "|"12401"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16054"|"Theatres"|"950 COLONIAL GRAND LANE  "|"LAKE MARY      "|"FL "|"32746"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17142"|"Theatres"|"4090 BARTON CREEK        "|"HIGHLAND VLG   "|"TX "|"75077"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4834"|"Theatres"|"145 W. 15 STREET         "|"ELY            "|"NV "|"89301"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12725"|"Theatres"|"                         "|"SAN FRANCISCO  "|"CA "|"94102"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9018"|"Theatres"|"LIN-RAY TWIN CINEMAS     "|"WELLSVILLE     "|"NY "|"14895"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3231"|"Theatres"|"2901 PINES MALL DRIVE    "|"PINE BLUFF     "|"AR "|"71601"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5653"|"Theatres"|"3917 N. MAIN STREET      "|"ALTUS          "|"OK "|"73521"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16303"|"Theatres"|"605 BLUEMONT RD.         "|"MT. AIRY       "|"NC "|"27030"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7854"|"Theatres"|"24095 US HWY 19 N        "|"CLEARWATER     "|"FL "|"33763"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4500"|"Theatres"|"406 E HOPKINS AVE        "|"ASPEN          "|"CO "|"81611"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"356"|"Theatres"|"PO BOX 2022              "|"MECHANCSBRG    "|"PA "|"17055"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6114"|"Theatres"|"114 - 2ND AVENUE         "|"STRATHMORE     "|"AB "|"T1P 1B3"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"13050"|"Theatres"|"%AIR CARGO INT./E.MULLERY"|"ELIZABETH      "|"NJ "|"07201"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2170"|"Theatres"|"325 RIDEAU STREET        "|"OTTAWA         "|"ON "|"K1N 5Y4"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"293"|"Theatres"|"2625 SCOTTSVILLE RD.     "|"BOWLING GREEN  "|"KY "|"42104"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17473"|"Theatres"|"2828 RICHBOURG LANE      "|"CRESTVIEW      "|"FL "|"32536"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3226"|"Theatres"|"167 RUE NOTRE-DAME EST   "|"THETFORD-MINES "|"QC "|"G6G 2S1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"10341"|"Theatres"|"MIDDLE TENN STATE UNIV   "|"MURFREESBORO   "|"TN "|"37131"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17705"|"Theatres"|"4425 LA JOLLA VILLAGE DR."|"SAN DIEGO      "|"CA "|"92122"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3824"|"Theatres"|"115 S CHICAGO AVENUE     "|"FREEPORT       "|"IL "|"61032"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13497"|"Theatres"|"600 E GRAND AVE          "|"CHICAGO        "|"IL "|"60611"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17471"|"Theatres"|"780 SOUTH STREET         "|"SIMPSONVILLE   "|"SC "|"29681"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13378"|"Theatres"|"1210 INDEPENDENCE AVE    "|"AKRON          "|"OH "|"44310"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7513"|"Theatres"|"2570 BETHEL ROAD         "|"COLUMBUS       "|"OH "|"43220"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10310"|"Theatres"|"DEBBIE GAUDET            "|"HARTFORD       "|"CT "|"06103"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5785"|"Theatres"|"12701 MANCHESTER RD      "|"DES PERES      "|"MO "|"63131"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14016"|"Theatres"|"C/O CINEMA FOUR/J. BOGUE "|"CANTON         "|"OH "|"44709"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7563"|"Theatres"|"YAKIMA NATION CULT CENTER"|"TOPPENISH      "|"WA "|"98948"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5080"|"Theatres"|"3315 6TH AVE SE          "|"ABERDEEN       "|"SD "|"57401"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6494"|"Theatres"|"114 N KIDD STREET        "|"IONIA          "|"MI "|"48846"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4855"|"Theatres"|"9 MINE BROOK ROAD        "|"BERNARDSVILLE  "|"NJ "|"07924"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17582"|"Theatres"|"1011 SW HWY 97           "|"MADRAS         "|"OR "|"97741"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9801"|"Theatres"|"1600 S. 1ST ST./S. HWY 71"|"WILLMAR        "|"MN "|"56201"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14922"|"Theatres"|"1124 EDGEWATER DRIVE     "|"PEKIN          "|"IL "|"61554"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16850"|"Theatres"|"2401 JACAMAN ROAD        "|"LAREDO         "|"TX "|"78041"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11664"|"Theatres"|"WITHERSPOON STUDENT CTR  "|"RALEIGH        "|"NC "|"27695"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16736"|"Theatres"|"1816 HIGHWAY 273         "|"ANDERSON       "|"CA "|"96007"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17215"|"Theatres"|"1120 INTERQUEST PKWY     "|"COLORADO SPRG  "|"CO "|"80920"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4147"|"Theatres"|"475 N LAKE BLVD #107     "|"TAHOE CITY     "|"CA "|"96145"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3677"|"Theatres"|"760 TOPSAIL RD           "|"ST. JOHN'S     "|"NL "|"A1N 3J5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"18378"|"Theatres"|"390 HACKENSACK AVE.      "|"HACKENSACK     "|"NJ "|"05570"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3129"|"Theatres"|"105 E. HOLLAND           "|"ALPINE         "|"TX "|"79830"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14813"|"Theatres"|"17145 TOMBALL PARKWAY    "|"HOUSTON        "|"TX "|"77064"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10667"|"Theatres"|"C/O TRI-STATE THEATRE SVC"|"CINCINNATI     "|"OH "|"45240"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1175"|"Theatres"|"3107 SOUTH 10-BOX 236    "|"BROKEN BOW     "|"NE "|"68822"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4549"|"Theatres"|"4545 TRANSIT RD          "|"WILLIAMSVILLE  "|"NY "|"14221"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11813"|"Theatres"|"BILL GEHRKE              "|"CAMBRIDGE      "|"MA "|"02139"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4712"|"Theatres"|"805 HENNEPIN AVE         "|"MINNEAPOLIS    "|"MN "|"55403"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3789"|"Theatres"|"4939 50TH AVENUE         "|"INNISFAIL      "|"AB "|"T4G 1S9"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"16567"|"Theatres"|"STEVE HALPERT            "|"PORTLAND       "|"ME "|"04101"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17698"|"Theatres"|"7736 KITTY HAWK AVE.     "|"MILLINGTON     "|"TN "|"38055-6510"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8933"|"Theatres"|"3630 HILLCAP AVE         "|"SAN JOSE       "|"CA "|"95136"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11855"|"Theatres"|"1321 WALNUT STREET       "|"DES MOINES     "|"IA "|"50309"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13046"|"Theatres"|"DRAWER R                 "|"HUNTINGDON     "|"PA "|"16652"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8332"|"Theatres"|"MAIL TO OWNER            "|"MC HENRY       "|"IL "|"60050"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10116"|"Theatres"|"1110 10TH ST.            "|"SAINT CLOUD    "|"FL "|"34769"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3878"|"Theatres"|"1848 E STOP #13 RD       "|"INDIANAPOLIS   "|"IN "|"46227"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13291"|"Theatres"|"2199 SO. MAIN            "|"JACKSONVILLE   "|"IL "|"62650"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"488"|"Theatres"|"19552 ALBERTA STREET     "|"ONEIDA         "|"TN "|"37841"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6560"|"Theatres"|"121 E FRANKLIN ST        "|"CHAPEL HILL    "|"NC "|"27514"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16036"|"Theatres"|"MARTIN VALIQUETTE        "|"MONTREAL       "|"QC "|"H3T 1C1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"13600"|"Theatres"|"305 AVENUE MATHERS       "|"ST EUSTACHE    "|"QC "|"J7P 4C1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"18180"|"Theatres"|"707 COOKMAN AVE          "|"ASBURY PARK    "|"NJ "|"07712"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2942"|"Theatres"|"ACROSS FROM VILLAGE CTR. "|"HARLAN         "|"KY "|"40831"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16405"|"Theatres"|"2996 EAST STATE STREET   "|"HERMITAGE      "|"PA "|"16148"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"984"|"Theatres"|"HWY 70, 1101 E BROADWAY  "|"FORREST CITY   "|"AR "|"72335"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14161"|"Theatres"|"                         "|"LOS ANGELES    "|"CA "|"90069"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17360"|"Theatres"|"150 SOUTH 100 EAST       "|"KANAB          "|"UT "|"85741"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7879"|"Theatres"|"25 MIDDLESEX CANAL PKWY  "|"WOBURN         "|"MA "|"01801"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4585"|"Theatres"|"74 ESSEX AVE/RTE 133     "|"GLOUCESTER     "|"MA "|"01930"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9103"|"Theatres"|"C/O P.O. BOX 352         "|"GAINSBOROUGH   "|"SK "|"S0C 0Z0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"7985"|"Theatres"|"1149 FRANKLIN MILLS CIR  "|"PHILADELPHIA   "|"PA "|"19154"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11833"|"Theatres"|"                         "|"NEW YORK       "|"NY "|"10001"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7324"|"Theatres"|"8998 W. BROAD ST.        "|"RICHMOND       "|"VA "|"23229"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14640"|"Theatres"|"81-05 LEFFERTS BLVD.     "|"KEW GARDENS    "|"NY "|"11415"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13615"|"Theatres"|"YORK RIVER CTR/RTE 17    "|"HAYES          "|"VA "|"23072"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17173"|"Theatres"|"WENDY LAURENT            "|"NEW YORK       "|"NY "|"10022"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15439"|"Theatres"|"115 N.ELSON              "|"KIRKSVILLE     "|"MO "|"63501"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6018"|"Theatres"|"2023 SANSOM STREET       "|"PHILADELPHIA   "|"PA "|"19103"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16768"|"Theatres"|"307 W. 200 SOUTH #5002   "|"SALT LAKE CITY "|"UT "|"84101"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14908"|"Theatres"|"2751 TAPO CANYON RD      "|"SIMI  VALLEY   "|"CA "|"93063"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2693"|"Theatres"|"2025 E. 4TH ST.          "|"LONG BEACH     "|"CA "|"90814"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4433"|"Theatres"|"109 W MAIN ST            "|"ATTICA         "|"IN "|"47918"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5021"|"Theatres"|"1850 ADAMS ST., #15      "|"MANKATO        "|"MN "|"56001"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9565"|"Theatres"|"1160 W BRANCH            "|"ARROYO GRANDE  "|"CA "|"93420"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5502"|"Theatres"|"555 CENTER STREET        "|"MARTINEZ       "|"CA "|"94553"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11194"|"Theatres"|"FRANK KETTNER            "|"CALGARY        "|"AB "|"T2R-OC8"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15371"|"Theatres"|"CRUISE DIR C PARKER      "|"CARLSTADT      "|"NJ "|"07072"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15169"|"Theatres"|"146 N. WATER STREET      "|"GALLATIN       "|"TN "|"37066"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17058"|"Theatres"|"866 E. 23RD ST.          "|"FREMONT        "|"NE "|"68025"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15616"|"Theatres"|"71800 HIGHWAY 111        "|"RANCHO MIRAGE  "|"CA "|"92270"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14744"|"Theatres"|"2600 COBB PLACE LANE     "|"KENNESAW       "|"GA "|"30144"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16477"|"Theatres"|"MME MANON HARVEY 15629   "|"MONTREAL       "|"QC "|"QC H2X 2V1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"10957"|"Theatres"|"ST. PIERRE MIQUELON      "|"MONTREAL       "|"QC "|"H1L 1B2"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"2691"|"Theatres"|"1830 N MAIN ST,PO BOX 280"|"SPEARFISH      "|"SD "|"57783"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1016097"|"Theatres"|"1250 VICTORIAN AVE.      "|"SPARKS         "|"NV "|"92376"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13887"|"Theatres"|"11701 NALL AVENUE        "|"LEAWOOD        "|"KS "|"66211"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17122"|"Theatres"|"1341 NO. PROMENADE PARKWA"|"CASA GRANDE    "|"AZ "|"85222"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14639"|"Theatres"|"1121 BROAD STREET, STE.1A"|"SUMTER         "|"SC "|"29150"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9059"|"Theatres"|"1036 MADISON AVE         "|"ALBANY         "|"NY "|"12208"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15210"|"Theatres"|"ST AC UN/ANGELA COX      "|"LAWRENCE       "|"KS "|"66045"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15776"|"Theatres"|"4012 WALNUT ST.          "|"PHILADELPHIA   "|"PA "|"19103"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9562"|"Theatres"|"2425 VESTAL PKWY E       "|"VESTAL         "|"NY "|"13850"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15801"|"Theatres"|"MOLLY SCHLICH            "|"SPRINGFIELD    "|"IL "|"62702"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14051"|"Theatres"|"8400 MILLICENT WAY       "|"SHREVEPORT     "|"LA "|"71105"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4090"|"Theatres"|"122 MAIN ST.             "|"ELROY          "|"WI "|"53929"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4316"|"Theatres"|"105 CHASE LANE           "|"MIDDLETOWN     "|"RI "|"02842"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1032953"|"Theatres"|"CINEPLEX CINEMAS PARK ROY"|"WEST VANCOUVER "|"BC "|"V7T 2W4"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"13599"|"Theatres"|"305 AVENUE MATHERS       "|"ST EUSTACHE    "|"QC "|"J7P 4C1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"16979"|"Theatres"|"110 NEW RIVER ROAD       "|"CHRISTIANBURG  "|"VA "|"24073"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3892"|"Theatres"|"6712 S.E. MILWAUKIE      "|"PORTLAND       "|"OR "|"97202"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9484"|"Theatres"|"446 14TH ST.             "|"BURLINGTON     "|"CO "|"80807"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"167"|"Theatres"|"100 MAIN ST              "|"LINCOLN        "|"NH "|"03251"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16693"|"Theatres"|"C/O REGAL CINEMA         "|"NEWTON SQUARE  "|"PA "|"19703"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14938"|"Theatres"|"6426 ESTERO BLVD         "|"FT. MYERS BEACH"|"FL "|"33932"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17956"|"Theatres"|"500 S BUENA VISTA ST     "|"BURBANK        "|"CA "|"91505"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6631"|"Theatres"|"141 KENT STREET WEST     "|"LINDSAY        "|"ON "|"K9V 2Y5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"961"|"Theatres"|"120 S. BROADWAY AVE.     "|"RED LODGE      "|"MT "|"59068"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16384"|"Theatres"|"490 RUE PRINCIPALE       "|"ST. DONAT      "|"QC "|"J0T 2C0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"18231"|"Theatres"|"250 ST. PAUL ST          "|"ST. CATHARINES "|"ON "|"L2R 3M2"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"3573"|"Theatres"|"2085 NIAGRA ST           "|"IDAHO FALLS    "|"ID "|"83401"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9210"|"Theatres"|"2 BROOK RD               "|"WESTHAMPTON BCH"|"NY "|"11978"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17306"|"Theatres"|"2401 12TH AVE. NW        "|"ARDMORE        "|"OK "|"73401"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5992"|"Theatres"|"GLENWOOD SHOP PLAZA      "|"ONEIDA         "|"NY "|"13421"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9371"|"Theatres"|"247 1ST AVE SOUTH        "|"PERHAM         "|"MN "|"56573"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1033969"|"Theatres"|"334 AMSTERDAM AVENUE     "|"NEW YORK       "|"NY "|"10023"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9715"|"Theatres"|"BOX 401/SHANNON DOW      "|"BANTAM         "|"CT "|"06750"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4431"|"Theatres"|"RICHLAND FASHION MALL    "|"COLUMBIA       "|"SC "|"29204"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1152"|"Theatres"|"1701 S CENTRAL EXPY      "|"MC KINNEY      "|"TX "|"75069"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2225"|"Theatres"|"920 E  SUMMIT AVE        "|"MUSKEGON       "|"MI "|"49444"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14042"|"Theatres"|"26701 ALISO CREEK ROAD   "|"ALISO VIEJO    "|"CA "|"92656"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"552"|"Theatres"|"P.O. BOX 90310           "|"SIOUX FALLS    "|"SD "|"57105"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9785"|"Theatres"|"P.O.BOX 2                "|"POCAHONTAS     "|"IA "|"50574"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13302"|"Theatres"|"BELINDA ROBINSON         "|"BEAUFORT       "|"SC "|"299045000"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16797"|"Theatres"|"GALAXY CINEMA            "|"MILTON         "|"ON "|"L9T 0A5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"18070"|"Theatres"|"20481 E RITTENHOUSE RD   "|"QUEEN CREEK    "|"AZ "|"85142"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18459"|"Theatres"|"265 RESEVOIR DRIVE       "|"ATHOL          "|"MA "|"01331"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17337"|"Theatres"|"306 E. MAIN STREET       "|"OAK GROVE      "|"LA "|"71263"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7466"|"Theatres"|"910 SAWMILL ROAD #65     "|"LAUREL         "|"MS "|"39440"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7836"|"Theatres"|"R. R. #1, WILTON GROVE RD"|"LONDON         "|"ON "|"N6N 1N7"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"10171"|"Theatres"|"SBM, SUSAN BANCROFT      "|"PLATTSBRG AFB  "|"NY "|"12903"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17062"|"Theatres"|"38 WEST MAIN ST.         "|"WAUKON         "|"IA "|"52172"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14847"|"Theatres"|"11 N. SIERRA STREET      "|"RENO           "|"NV "|"89501"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9120"|"Theatres"|"3290 SACRAMENTO ST       "|"SAN FRANCISCO  "|"CA "|"94115"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13220"|"Theatres"|"5218 SILVERBERY          "|"CORPUS CHRISTI "|"TX "|"78416"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2327"|"Theatres"|"P.O.BOX 163              "|"MANNING        "|"AB "|"T0H 2M0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"4236"|"Theatres"|"P.O. BOX 623             "|"ABERDEEN       "|"MS "|"39730"|""|"USA "|""|""|""|""|""
