"ROW_KEY"|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|"METRIC_INDEX"|"METRIC_VALUE"|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Apr-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12187387"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Dec-2004"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8277643"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"May-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12261116"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jan-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8267882"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jun-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12295557"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Feb-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8328251"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jul-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12357139"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Mar-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8366798"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Aug-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12387000"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Apr-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8439739"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Sep-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12384504"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"May-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8436308"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Oct-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12387298"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jun-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8516839"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Nov-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12422843"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jul-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8621895"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Dec-2015"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12453788"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Aug-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8623369"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jan-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12480502"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Sep-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8673348"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Feb-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12550153"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Oct-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8708012"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Mar-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12539916"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Nov-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8715885"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Apr-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12624804"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Dec-2005"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8743878"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"May-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12678054"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jan-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8830696"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jun-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12761925"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Feb-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8858227"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jul-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12779561"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Mar-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8887376"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Aug-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12813042"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Apr-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8937355"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Sep-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12874536"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"May-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8975434"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Oct-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12912813"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jun-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"8999172"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Nov-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"12941990"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jul-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9079204"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Dec-2016"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"13024498"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Aug-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9077790"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Jan-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"13079388"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Sep-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9111412"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Feb-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"13090554"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Oct-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9132172"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Mar-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"13143315"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Nov-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9138878"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"Apr-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"13185690"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Dec-2006"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9226209"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"1"|"Personal consumption expenditures - Goods & Services"|"Total"|"Total"|"Total"|"May-2017"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"13201028"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"30"|"Household consumption expenditures"|"Household consumption expenditures (for services)"|"Other services"|"Total"|"Jan-2007"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"9270637"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
