ROW_KEY|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"SUBDOMAIN_4_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|METRIC_INDEX|METRIC_VALUE|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC" 
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|27195|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Aug-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|33274|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|32579|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|27806|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|27787|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|27660|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"May-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|27284|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|27732|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Dec-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|27161|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Oct-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|33358|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|28453|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|29407|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|33179|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|33078|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|29419|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|33214|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|27372|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|35377|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Apr-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|38436|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jun-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|36014|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|27518|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jun-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|27502|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|26650|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|26516|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jan-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|36461|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|27602|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Jan-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|26154|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|35834|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Feb-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|34426|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|27961|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0|26642|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
34|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Tools, hardware, and supplies"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|29135|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5123|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4568|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4300|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4573|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Nov-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4417|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"May-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5155|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5664|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Apr-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5912|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4367|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
35|"Goods"|"Durable goods"|"Furnishings and durable household equipment"|"Tools and equipment for house and garden (35)"|"Outdoor equipment and supplies"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4172|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
